timestamp,machine_id,sensor_type,sensor_value,unit,status
2025-10-05T23:05:00Z,MCH_016,Vibration,3.26,mm/s,Normal
2025-10-05T23:10:00Z,MCH_050,Temperature,80.28,°C,Critical
2025-10-05T23:15:00Z,MCH_050,Vibration,11.39,mm/s,Critical
2025-10-05T23:20:00Z,MCH_023,Pressure,3.55,bar,Normal
2025-10-05T23:25:00Z,MCH_002,Vibration,4.92,mm/s,Normal
2025-10-05T23:30:00Z,MCH_006,Pressure,3.55,bar,Normal
2025-10-05T23:35:00Z,MCH_003,Vibration,4.1,mm/s,Normal
2025-10-05T23:40:00Z,MCH_028,Vibration,10.48,mm/s,Critical
2025-10-05T23:45:00Z,MCH_028,Pressure,4.9,bar,Warning
2025-10-05T23:50:00Z,MCH_024,Pressure,2.43,bar,Normal
2025-10-05T23:55:00Z,MCH_046,Pressure,5.56,bar,Critical
2025-10-06T00:00:00Z,MCH_046,Temperature,82.42,°C,Critical
2025-10-06T00:05:00Z,MCH_027,Vibration,2.19,mm/s,Normal
2025-10-06T00:10:00Z,MCH_019,Pressure,3.85,bar,Normal
2025-10-06T00:15:00Z,MCH_020,Pressure,2.73,bar,Normal
2025-10-06T00:20:00Z,MCH_005,Pressure,5.96,bar,Critical
2025-10-06T00:25:00Z,MCH_047,Vibration,5.91,mm/s,Normal
2025-10-06T00:30:00Z,MCH_038,Pressure,3.57,bar,Normal
2025-10-06T00:35:00Z,MCH_022,Temperature,85.56,°C,Critical
2025-10-06T00:40:00Z,MCH_003,Vibration,4.36,mm/s,Normal
2025-10-06T00:45:00Z,MCH_028,Vibration,9.1,mm/s,Critical
2025-10-06T00:50:00Z,MCH_042,Temperature,60.57,°C,Normal
2025-10-06T00:55:00Z,MCH_047,Pressure,4.53,bar,Warning
2025-10-06T01:00:00Z,MCH_005,Vibration,4.16,mm/s,Normal
2025-10-06T01:05:00Z,MCH_004,Temperature,78.71,°C,Warning
2025-10-06T01:10:00Z,MCH_022,Pressure,5.29,bar,Critical
2025-10-06T01:15:00Z,MCH_002,Pressure,4.96,bar,Warning
2025-10-06T01:20:00Z,MCH_048,Pressure,2.82,bar,Normal
2025-10-06T01:25:00Z,MCH_027,Pressure,1.63,bar,Normal
2025-10-06T01:30:00Z,MCH_006,Vibration,6.2,mm/s,Normal
2025-10-06T01:35:00Z,MCH_045,Pressure,3.39,bar,Normal
2025-10-06T01:40:00Z,MCH_005,Temperature,87.67,°C,Critical
2025-10-06T01:45:00Z,MCH_016,Vibration,7.19,mm/s,Warning
2025-10-06T01:50:00Z,MCH_037,Vibration,9.78,mm/s,Critical
2025-10-06T01:55:00Z,MCH_030,Vibration,6.86,mm/s,Normal
2025-10-06T02:00:00Z,MCH_009,Temperature,74.3,°C,Warning
2025-10-06T02:05:00Z,MCH_039,Vibration,8.28,mm/s,Warning
2025-10-06T02:10:00Z,MCH_049,Vibration,3.36,mm/s,Normal
2025-10-06T02:15:00Z,MCH_031,Vibration,9.82,mm/s,Critical
2025-10-06T02:20:00Z,MCH_043,Temperature,60.27,°C,Normal
2025-10-06T02:25:00Z,MCH_012,Pressure,3.98,bar,Normal
2025-10-06T02:30:00Z,MCH_025,Temperature,69.51,°C,Normal
2025-10-06T02:35:00Z,MCH_010,Temperature,85.43,°C,Critical
2025-10-06T02:40:00Z,MCH_009,Pressure,2.4,bar,Normal
2025-10-06T02:45:00Z,MCH_047,Temperature,55.46,°C,Normal
2025-10-06T02:50:00Z,MCH_010,Vibration,4.4,mm/s,Normal
2025-10-06T02:55:00Z,MCH_034,Vibration,10.09,mm/s,Critical
2025-10-06T03:00:00Z,MCH_024,Vibration,7.25,mm/s,Warning
2025-10-06T03:05:00Z,MCH_046,Vibration,5.8,mm/s,Normal
2025-10-06T03:10:00Z,MCH_005,Temperature,86.53,°C,Critical
2025-10-06T03:15:00Z,MCH_021,Pressure,4.99,bar,Warning
2025-10-06T03:20:00Z,MCH_003,Pressure,3.94,bar,Normal
2025-10-06T03:25:00Z,MCH_026,Temperature,88.36,°C,Critical
2025-10-06T03:30:00Z,MCH_002,Vibration,3.16,mm/s,Normal
2025-10-06T03:35:00Z,MCH_026,Temperature,68.46,°C,Normal
2025-10-06T03:40:00Z,MCH_001,Vibration,9.85,mm/s,Critical
2025-10-06T03:45:00Z,MCH_028,Vibration,10.92,mm/s,Critical
2025-10-06T03:50:00Z,MCH_021,Vibration,4.43,mm/s,Normal
2025-10-06T03:55:00Z,MCH_040,Temperature,79.08,°C,Warning
2025-10-06T04:00:00Z,MCH_016,Vibration,4.21,mm/s,Normal
2025-10-06T04:05:00Z,MCH_030,Vibration,11.99,mm/s,Critical
2025-10-06T04:10:00Z,MCH_010,Temperature,81.64,°C,Critical
2025-10-06T04:15:00Z,MCH_016,Temperature,79.4,°C,Warning
2025-10-06T04:20:00Z,MCH_040,Pressure,1.92,bar,Normal
2025-10-06T04:25:00Z,MCH_007,Vibration,9.05,mm/s,Critical
2025-10-06T04:30:00Z,MCH_010,Pressure,4.85,bar,Warning
2025-10-06T04:35:00Z,MCH_006,Pressure,3.57,bar,Normal
2025-10-06T04:40:00Z,MCH_042,Vibration,6.93,mm/s,Normal
2025-10-06T04:45:00Z,MCH_041,Vibration,5.45,mm/s,Normal
2025-10-06T04:50:00Z,MCH_045,Pressure,5.2,bar,Critical
2025-10-06T04:55:00Z,MCH_016,Temperature,69.86,°C,Normal
2025-10-06T05:00:00Z,MCH_013,Pressure,5.87,bar,Critical
2025-10-06T05:05:00Z,MCH_022,Pressure,1.98,bar,Normal
2025-10-06T05:10:00Z,MCH_035,Pressure,5.56,bar,Critical
2025-10-06T05:15:00Z,MCH_044,Vibration,8.98,mm/s,Warning
2025-10-06T05:20:00Z,MCH_009,Temperature,78.12,°C,Warning
2025-10-06T05:25:00Z,MCH_025,Pressure,3.19,bar,Normal
2025-10-06T05:30:00Z,MCH_005,Pressure,3.26,bar,Normal
2025-10-06T05:35:00Z,MCH_017,Vibration,5.2,mm/s,Normal
2025-10-06T05:40:00Z,MCH_039,Pressure,1.69,bar,Normal
2025-10-06T05:45:00Z,MCH_014,Pressure,2.11,bar,Normal
2025-10-06T05:50:00Z,MCH_038,Pressure,3.75,bar,Normal
2025-10-06T05:55:00Z,MCH_012,Temperature,55.74,°C,Normal
2025-10-06T06:00:00Z,MCH_044,Temperature,65.56,°C,Normal
2025-10-06T06:05:00Z,MCH_021,Temperature,60.51,°C,Normal
2025-10-06T06:10:00Z,MCH_041,Pressure,5.64,bar,Critical
2025-10-06T06:15:00Z,MCH_012,Temperature,69.39,°C,Normal
2025-10-06T06:20:00Z,MCH_018,Temperature,84.91,°C,Critical
2025-10-06T06:25:00Z,MCH_044,Temperature,66.17,°C,Normal
2025-10-06T06:30:00Z,MCH_012,Temperature,73.3,°C,Warning
2025-10-06T06:35:00Z,MCH_036,Temperature,79.94,°C,Warning
2025-10-06T06:40:00Z,MCH_005,Pressure,2.86,bar,Normal
2025-10-06T06:45:00Z,MCH_036,Pressure,4.03,bar,Warning
2025-10-06T06:50:00Z,MCH_009,Pressure,2.21,bar,Normal
2025-10-06T06:55:00Z,MCH_050,Vibration,8.4,mm/s,Warning
2025-10-06T07:00:00Z,MCH_043,Pressure,3.6,bar,Normal
2025-10-06T07:05:00Z,MCH_050,Vibration,5.25,mm/s,Normal
2025-10-06T07:10:00Z,MCH_022,Vibration,9.02,mm/s,Critical
2025-10-06T07:15:00Z,MCH_037,Vibration,6.4,mm/s,Normal
2025-10-06T07:20:00Z,MCH_011,Pressure,4.47,bar,Warning
2025-10-06T07:25:00Z,MCH_011,Pressure,5.59,bar,Critical
2025-10-06T07:30:00Z,MCH_015,Pressure,3.48,bar,Normal
2025-10-06T07:35:00Z,MCH_008,Vibration,3.71,mm/s,Normal
2025-10-06T07:40:00Z,MCH_025,Temperature,62.72,°C,Normal
2025-10-06T07:45:00Z,MCH_026,Vibration,11.46,mm/s,Critical
2025-10-06T07:50:00Z,MCH_007,Vibration,10.39,mm/s,Critical
2025-10-06T07:55:00Z,MCH_006,Pressure,5.38,bar,Critical
2025-10-06T08:00:00Z,MCH_022,Temperature,87.21,°C,Critical
2025-10-06T08:05:00Z,MCH_030,Vibration,6.39,mm/s,Normal
2025-10-06T08:10:00Z,MCH_014,Vibration,5.76,mm/s,Normal
2025-10-06T08:15:00Z,MCH_008,Temperature,81.44,°C,Critical
2025-10-06T08:20:00Z,MCH_013,Temperature,81.8,°C,Critical
2025-10-06T08:25:00Z,MCH_008,Vibration,5.06,mm/s,Normal
2025-10-06T08:30:00Z,MCH_040,Vibration,9.11,mm/s,Critical
2025-10-06T08:35:00Z,MCH_050,Temperature,86.52,°C,Critical
2025-10-06T08:40:00Z,MCH_033,Pressure,4.81,bar,Warning
2025-10-06T08:45:00Z,MCH_003,Temperature,67.54,°C,Normal
2025-10-06T08:50:00Z,MCH_012,Temperature,67.6,°C,Normal
2025-10-06T08:55:00Z,MCH_044,Vibration,8.16,mm/s,Warning
2025-10-06T09:00:00Z,MCH_033,Temperature,56.25,°C,Normal
2025-10-06T09:05:00Z,MCH_025,Temperature,68.61,°C,Normal
2025-10-06T09:10:00Z,MCH_011,Vibration,5.77,mm/s,Normal
2025-10-06T09:15:00Z,MCH_005,Vibration,5.74,mm/s,Normal
2025-10-06T09:20:00Z,MCH_004,Pressure,4.75,bar,Warning
2025-10-06T09:25:00Z,MCH_011,Vibration,10.67,mm/s,Critical
2025-10-06T09:30:00Z,MCH_028,Temperature,82.62,°C,Critical
2025-10-06T09:35:00Z,MCH_042,Temperature,69.18,°C,Normal
2025-10-06T09:40:00Z,MCH_021,Pressure,4.43,bar,Warning
2025-10-06T09:45:00Z,MCH_030,Pressure,3.48,bar,Normal
2025-10-06T09:50:00Z,MCH_029,Vibration,3.63,mm/s,Normal
2025-10-06T09:55:00Z,MCH_039,Temperature,73.36,°C,Warning
2025-10-06T10:00:00Z,MCH_033,Vibration,10.3,mm/s,Critical
2025-10-06T10:05:00Z,MCH_027,Pressure,2.6,bar,Normal
2025-10-06T10:10:00Z,MCH_028,Pressure,2.34,bar,Normal
2025-10-06T10:15:00Z,MCH_019,Vibration,10.1,mm/s,Critical
2025-10-06T10:20:00Z,MCH_019,Pressure,4.31,bar,Warning
2025-10-06T10:25:00Z,MCH_017,Pressure,4.36,bar,Warning
2025-10-06T10:30:00Z,MCH_028,Temperature,68.53,°C,Normal
2025-10-06T10:35:00Z,MCH_025,Pressure,1.91,bar,Normal
2025-10-06T10:40:00Z,MCH_038,Vibration,9.66,mm/s,Critical
2025-10-06T10:45:00Z,MCH_031,Temperature,83.31,°C,Critical
2025-10-06T10:50:00Z,MCH_005,Vibration,5.02,mm/s,Normal
2025-10-06T10:55:00Z,MCH_019,Pressure,3.19,bar,Normal
2025-10-06T11:00:00Z,MCH_016,Pressure,5.66,bar,Critical
2025-10-06T11:05:00Z,MCH_001,Temperature,62.54,°C,Normal
2025-10-06T11:10:00Z,MCH_026,Vibration,4.54,mm/s,Normal
2025-10-06T11:15:00Z,MCH_029,Temperature,72.42,°C,Warning
2025-10-06T11:20:00Z,MCH_020,Temperature,82.52,°C,Critical
2025-10-06T11:25:00Z,MCH_019,Vibration,2.17,mm/s,Normal
2025-10-06T11:30:00Z,MCH_009,Pressure,2.58,bar,Normal
2025-10-06T11:35:00Z,MCH_022,Vibration,7.87,mm/s,Warning
2025-10-06T11:40:00Z,MCH_017,Temperature,63.88,°C,Normal
2025-10-06T11:45:00Z,MCH_007,Vibration,4.93,mm/s,Normal
2025-10-06T11:50:00Z,MCH_048,Pressure,3.16,bar,Normal
2025-10-06T11:55:00Z,MCH_037,Vibration,6.44,mm/s,Normal
2025-10-06T12:00:00Z,MCH_014,Temperature,82.06,°C,Critical
2025-10-06T12:05:00Z,MCH_019,Vibration,5.61,mm/s,Normal
2025-10-06T12:10:00Z,MCH_030,Temperature,56.15,°C,Normal
2025-10-06T12:15:00Z,MCH_030,Temperature,70.24,°C,Warning
2025-10-06T12:20:00Z,MCH_011,Pressure,1.83,bar,Normal
2025-10-06T12:25:00Z,MCH_027,Temperature,88.21,°C,Critical
2025-10-06T12:30:00Z,MCH_024,Vibration,11.01,mm/s,Critical
2025-10-06T12:35:00Z,MCH_008,Pressure,1.56,bar,Normal
2025-10-06T12:40:00Z,MCH_021,Vibration,2.65,mm/s,Normal
2025-10-06T12:45:00Z,MCH_046,Pressure,1.91,bar,Normal
2025-10-06T12:50:00Z,MCH_048,Pressure,3.57,bar,Normal
2025-10-06T12:55:00Z,MCH_010,Temperature,55.59,°C,Normal
2025-10-06T13:00:00Z,MCH_049,Temperature,63.29,°C,Normal
2025-10-06T13:05:00Z,MCH_041,Pressure,1.93,bar,Normal
2025-10-06T13:10:00Z,MCH_041,Vibration,11.73,mm/s,Critical
2025-10-06T13:15:00Z,MCH_033,Temperature,73.11,°C,Warning
2025-10-06T13:20:00Z,MCH_004,Temperature,57.56,°C,Normal
2025-10-06T13:25:00Z,MCH_038,Pressure,3.97,bar,Normal
2025-10-06T13:30:00Z,MCH_018,Vibration,5.6,mm/s,Normal
2025-10-06T13:35:00Z,MCH_049,Temperature,86.28,°C,Critical
2025-10-06T13:40:00Z,MCH_014,Temperature,56.96,°C,Normal
2025-10-06T13:45:00Z,MCH_026,Pressure,4.13,bar,Warning
2025-10-06T13:50:00Z,MCH_013,Temperature,87.7,°C,Critical
2025-10-06T13:55:00Z,MCH_026,Temperature,71.47,°C,Warning
2025-10-06T14:00:00Z,MCH_013,Vibration,4.78,mm/s,Normal
2025-10-06T14:05:00Z,MCH_049,Temperature,81.26,°C,Critical
2025-10-06T14:10:00Z,MCH_032,Temperature,84.39,°C,Critical
2025-10-06T14:15:00Z,MCH_015,Vibration,4.72,mm/s,Normal
2025-10-06T14:20:00Z,MCH_009,Temperature,73.45,°C,Warning
2025-10-06T14:25:00Z,MCH_027,Temperature,75.4,°C,Warning
2025-10-06T14:30:00Z,MCH_049,Vibration,7.53,mm/s,Warning
2025-10-06T14:35:00Z,MCH_033,Temperature,84.56,°C,Critical
2025-10-06T14:40:00Z,MCH_044,Temperature,74.44,°C,Warning
2025-10-06T14:45:00Z,MCH_033,Vibration,6.08,mm/s,Normal
2025-10-06T14:50:00Z,MCH_020,Pressure,4.03,bar,Warning
2025-10-06T14:55:00Z,MCH_038,Vibration,8.28,mm/s,Warning
2025-10-06T15:00:00Z,MCH_021,Temperature,60.65,°C,Normal
2025-10-06T15:05:00Z,MCH_033,Vibration,8.88,mm/s,Warning
2025-10-06T15:10:00Z,MCH_044,Pressure,3.75,bar,Normal
2025-10-06T15:15:00Z,MCH_012,Pressure,5.36,bar,Critical
2025-10-06T15:20:00Z,MCH_037,Temperature,76.7,°C,Warning
2025-10-06T15:25:00Z,MCH_047,Temperature,72.72,°C,Warning
2025-10-06T15:30:00Z,MCH_028,Vibration,8.39,mm/s,Warning
2025-10-06T15:35:00Z,MCH_028,Pressure,4.56,bar,Warning
2025-10-06T15:40:00Z,MCH_004,Vibration,7.33,mm/s,Warning
2025-10-06T15:45:00Z,MCH_017,Vibration,5.64,mm/s,Normal
2025-10-06T15:50:00Z,MCH_005,Pressure,5.48,bar,Critical
2025-10-06T15:55:00Z,MCH_025,Pressure,2.85,bar,Normal
2025-10-06T16:00:00Z,MCH_020,Pressure,5.36,bar,Critical
2025-10-06T16:05:00Z,MCH_043,Pressure,4.64,bar,Warning
2025-10-06T16:10:00Z,MCH_039,Vibration,6.52,mm/s,Normal
2025-10-06T16:15:00Z,MCH_049,Vibration,9.83,mm/s,Critical
2025-10-06T16:20:00Z,MCH_026,Temperature,68.32,°C,Normal
2025-10-06T16:25:00Z,MCH_036,Temperature,80.92,°C,Critical
2025-10-06T16:30:00Z,MCH_018,Vibration,4.39,mm/s,Normal
2025-10-06T16:35:00Z,MCH_026,Temperature,71.82,°C,Warning
2025-10-06T16:40:00Z,MCH_034,Pressure,4.22,bar,Warning
2025-10-06T16:45:00Z,MCH_029,Temperature,86.78,°C,Critical
2025-10-06T16:50:00Z,MCH_010,Pressure,5.99,bar,Critical
2025-10-06T16:55:00Z,MCH_029,Pressure,5.15,bar,Critical
2025-10-06T17:00:00Z,MCH_021,Pressure,3.08,bar,Normal
2025-10-06T17:05:00Z,MCH_012,Temperature,73.23,°C,Warning
2025-10-06T17:10:00Z,MCH_040,Vibration,3.96,mm/s,Normal
2025-10-06T17:15:00Z,MCH_030,Temperature,59.52,°C,Normal
2025-10-06T17:20:00Z,MCH_042,Temperature,78.0,°C,Warning
2025-10-06T17:25:00Z,MCH_018,Temperature,84.07,°C,Critical
2025-10-06T17:30:00Z,MCH_037,Pressure,2.7,bar,Normal
2025-10-06T17:35:00Z,MCH_033,Pressure,3.51,bar,Normal
2025-10-06T17:40:00Z,MCH_004,Temperature,88.81,°C,Critical
2025-10-06T17:45:00Z,MCH_006,Pressure,4.87,bar,Warning
2025-10-06T17:50:00Z,MCH_012,Temperature,80.95,°C,Critical
2025-10-06T17:55:00Z,MCH_014,Vibration,10.41,mm/s,Critical
2025-10-06T18:00:00Z,MCH_005,Temperature,82.32,°C,Critical
2025-10-06T18:05:00Z,MCH_009,Vibration,8.13,mm/s,Warning
2025-10-06T18:10:00Z,MCH_040,Temperature,73.53,°C,Warning
2025-10-06T18:15:00Z,MCH_011,Temperature,69.07,°C,Normal
2025-10-06T18:20:00Z,MCH_010,Vibration,3.21,mm/s,Normal
2025-10-06T18:25:00Z,MCH_010,Temperature,85.05,°C,Critical
2025-10-06T18:30:00Z,MCH_033,Vibration,7.97,mm/s,Warning
2025-10-06T18:35:00Z,MCH_040,Temperature,84.84,°C,Critical
2025-10-06T18:40:00Z,MCH_045,Temperature,72.15,°C,Warning
2025-10-06T18:45:00Z,MCH_001,Pressure,4.64,bar,Warning
2025-10-06T18:50:00Z,MCH_032,Vibration,10.04,mm/s,Critical
2025-10-06T18:55:00Z,MCH_037,Vibration,7.66,mm/s,Warning
2025-10-06T19:00:00Z,MCH_032,Vibration,4.56,mm/s,Normal
2025-10-06T19:05:00Z,MCH_012,Temperature,86.98,°C,Critical
2025-10-06T19:10:00Z,MCH_034,Vibration,7.56,mm/s,Warning
2025-10-06T19:15:00Z,MCH_024,Temperature,59.18,°C,Normal
2025-10-06T19:20:00Z,MCH_041,Pressure,4.17,bar,Warning
2025-10-06T19:25:00Z,MCH_001,Temperature,68.02,°C,Normal
2025-10-06T19:30:00Z,MCH_022,Temperature,76.19,°C,Warning
2025-10-06T19:35:00Z,MCH_032,Pressure,4.48,bar,Warning
2025-10-06T19:40:00Z,MCH_012,Pressure,3.72,bar,Normal
2025-10-06T19:45:00Z,MCH_007,Temperature,81.16,°C,Critical
2025-10-06T19:50:00Z,MCH_041,Temperature,89.84,°C,Critical
2025-10-06T19:55:00Z,MCH_009,Pressure,4.21,bar,Warning
2025-10-06T20:00:00Z,MCH_044,Vibration,2.28,mm/s,Normal
2025-10-06T20:05:00Z,MCH_047,Temperature,87.58,°C,Critical
2025-10-06T20:10:00Z,MCH_034,Pressure,3.09,bar,Normal
2025-10-06T20:15:00Z,MCH_036,Temperature,59.31,°C,Normal
2025-10-06T20:20:00Z,MCH_019,Temperature,67.66,°C,Normal
2025-10-06T20:25:00Z,MCH_032,Temperature,58.0,°C,Normal
2025-10-06T20:30:00Z,MCH_011,Vibration,7.3,mm/s,Warning
2025-10-06T20:35:00Z,MCH_046,Pressure,3.49,bar,Normal
2025-10-06T20:40:00Z,MCH_025,Pressure,5.6,bar,Critical
2025-10-06T20:45:00Z,MCH_045,Temperature,81.52,°C,Critical
2025-10-06T20:50:00Z,MCH_043,Temperature,76.17,°C,Warning
2025-10-06T20:55:00Z,MCH_014,Vibration,8.25,mm/s,Warning
2025-10-06T21:00:00Z,MCH_019,Vibration,4.14,mm/s,Normal
2025-10-06T21:05:00Z,MCH_011,Vibration,11.1,mm/s,Critical
2025-10-06T21:10:00Z,MCH_014,Vibration,3.14,mm/s,Normal
2025-10-06T21:15:00Z,MCH_006,Vibration,6.78,mm/s,Normal
2025-10-06T21:20:00Z,MCH_045,Pressure,4.36,bar,Warning
2025-10-06T21:25:00Z,MCH_034,Pressure,4.41,bar,Warning
2025-10-06T21:30:00Z,MCH_034,Temperature,63.73,°C,Normal
2025-10-06T21:35:00Z,MCH_026,Pressure,5.39,bar,Critical
2025-10-06T21:40:00Z,MCH_033,Pressure,1.72,bar,Normal
2025-10-06T21:45:00Z,MCH_005,Pressure,2.38,bar,Normal
2025-10-06T21:50:00Z,MCH_042,Pressure,5.06,bar,Critical
2025-10-06T21:55:00Z,MCH_029,Temperature,84.87,°C,Critical
2025-10-06T22:00:00Z,MCH_024,Temperature,66.23,°C,Normal
2025-10-06T22:05:00Z,MCH_019,Vibration,2.24,mm/s,Normal
2025-10-06T22:10:00Z,MCH_036,Vibration,5.33,mm/s,Normal
2025-10-06T22:15:00Z,MCH_045,Temperature,62.89,°C,Normal
2025-10-06T22:20:00Z,MCH_021,Temperature,80.5,°C,Critical
2025-10-06T22:25:00Z,MCH_026,Pressure,2.37,bar,Normal
2025-10-06T22:30:00Z,MCH_021,Pressure,5.63,bar,Critical
2025-10-06T22:35:00Z,MCH_023,Vibration,3.47,mm/s,Normal
2025-10-06T22:40:00Z,MCH_025,Pressure,2.5,bar,Normal
2025-10-06T22:45:00Z,MCH_025,Pressure,4.01,bar,Warning
2025-10-06T22:50:00Z,MCH_039,Pressure,3.27,bar,Normal
2025-10-06T22:55:00Z,MCH_021,Temperature,90.0,°C,Critical
2025-10-06T23:00:00Z,MCH_048,Pressure,4.07,bar,Warning
2025-10-06T23:05:00Z,MCH_014,Vibration,4.4,mm/s,Normal
2025-10-06T23:10:00Z,MCH_006,Pressure,5.9,bar,Critical
2025-10-06T23:15:00Z,MCH_043,Vibration,11.58,mm/s,Critical
2025-10-06T23:20:00Z,MCH_008,Vibration,10.65,mm/s,Critical
2025-10-06T23:25:00Z,MCH_004,Temperature,58.83,°C,Normal
2025-10-06T23:30:00Z,MCH_045,Pressure,2.93,bar,Normal
2025-10-06T23:35:00Z,MCH_023,Vibration,9.39,mm/s,Critical
2025-10-06T23:40:00Z,MCH_022,Temperature,67.07,°C,Normal
2025-10-06T23:45:00Z,MCH_014,Vibration,3.54,mm/s,Normal
2025-10-06T23:50:00Z,MCH_024,Pressure,4.29,bar,Warning
2025-10-06T23:55:00Z,MCH_001,Pressure,1.82,bar,Normal
2025-10-07T00:00:00Z,MCH_050,Vibration,6.44,mm/s,Normal
2025-10-07T00:05:00Z,MCH_037,Vibration,11.74,mm/s,Critical
2025-10-07T00:10:00Z,MCH_012,Vibration,10.2,mm/s,Critical
2025-10-07T00:15:00Z,MCH_019,Pressure,1.65,bar,Normal
2025-10-07T00:20:00Z,MCH_023,Vibration,11.03,mm/s,Critical
2025-10-07T00:25:00Z,MCH_005,Pressure,5.69,bar,Critical
2025-10-07T00:30:00Z,MCH_032,Pressure,4.06,bar,Warning
2025-10-07T00:35:00Z,MCH_008,Temperature,65.83,°C,Normal
2025-10-07T00:40:00Z,MCH_014,Vibration,4.01,mm/s,Normal
2025-10-07T00:45:00Z,MCH_022,Temperature,75.25,°C,Warning
2025-10-07T00:50:00Z,MCH_039,Vibration,9.91,mm/s,Critical
2025-10-07T00:55:00Z,MCH_006,Vibration,6.42,mm/s,Normal
2025-10-07T01:00:00Z,MCH_020,Vibration,7.65,mm/s,Warning
2025-10-07T01:05:00Z,MCH_041,Temperature,72.63,°C,Warning
2025-10-07T01:10:00Z,MCH_030,Temperature,57.31,°C,Normal
2025-10-07T01:15:00Z,MCH_013,Temperature,56.35,°C,Normal
2025-10-07T01:20:00Z,MCH_005,Vibration,10.56,mm/s,Critical
2025-10-07T01:25:00Z,MCH_033,Vibration,10.1,mm/s,Critical
2025-10-07T01:30:00Z,MCH_029,Temperature,61.33,°C,Normal
2025-10-07T01:35:00Z,MCH_029,Temperature,87.05,°C,Critical
2025-10-07T01:40:00Z,MCH_036,Temperature,63.47,°C,Normal
2025-10-07T01:45:00Z,MCH_026,Temperature,66.43,°C,Normal
2025-10-07T01:50:00Z,MCH_040,Vibration,2.03,mm/s,Normal
2025-10-07T01:55:00Z,MCH_004,Temperature,87.87,°C,Critical
2025-10-07T02:00:00Z,MCH_010,Vibration,11.13,mm/s,Critical
2025-10-07T02:05:00Z,MCH_043,Vibration,8.29,mm/s,Warning
2025-10-07T02:10:00Z,MCH_047,Temperature,63.26,°C,Normal
2025-10-07T02:15:00Z,MCH_027,Pressure,3.45,bar,Normal
2025-10-07T02:20:00Z,MCH_045,Vibration,11.55,mm/s,Critical
2025-10-07T02:25:00Z,MCH_002,Temperature,82.24,°C,Critical
2025-10-07T02:30:00Z,MCH_013,Temperature,62.66,°C,Normal
2025-10-07T02:35:00Z,MCH_040,Pressure,3.28,bar,Normal
2025-10-07T02:40:00Z,MCH_009,Temperature,71.09,°C,Warning
2025-10-07T02:45:00Z,MCH_035,Pressure,4.66,bar,Warning
2025-10-07T02:50:00Z,MCH_013,Vibration,9.0,mm/s,Warning
2025-10-07T02:55:00Z,MCH_047,Vibration,10.19,mm/s,Critical
2025-10-07T03:00:00Z,MCH_044,Temperature,88.2,°C,Critical
2025-10-07T03:05:00Z,MCH_049,Pressure,2.03,bar,Normal
2025-10-07T03:10:00Z,MCH_048,Pressure,4.03,bar,Warning
2025-10-07T03:15:00Z,MCH_032,Vibration,9.89,mm/s,Critical
2025-10-07T03:20:00Z,MCH_033,Pressure,3.7,bar,Normal
2025-10-07T03:25:00Z,MCH_014,Pressure,4.23,bar,Warning
2025-10-07T03:30:00Z,MCH_044,Pressure,5.47,bar,Critical
2025-10-07T03:35:00Z,MCH_033,Pressure,5.8,bar,Critical
2025-10-07T03:40:00Z,MCH_037,Vibration,9.03,mm/s,Critical
2025-10-07T03:45:00Z,MCH_026,Vibration,10.9,mm/s,Critical
2025-10-07T03:50:00Z,MCH_010,Pressure,3.93,bar,Normal
2025-10-07T03:55:00Z,MCH_020,Pressure,2.97,bar,Normal
2025-10-07T04:00:00Z,MCH_008,Temperature,89.15,°C,Critical
2025-10-07T04:05:00Z,MCH_033,Pressure,5.5,bar,Critical
2025-10-07T04:10:00Z,MCH_021,Temperature,75.8,°C,Warning
2025-10-07T04:15:00Z,MCH_009,Vibration,9.95,mm/s,Critical
2025-10-07T04:20:00Z,MCH_043,Temperature,81.28,°C,Critical
2025-10-07T04:25:00Z,MCH_036,Temperature,66.9,°C,Normal
2025-10-07T04:30:00Z,MCH_035,Temperature,61.03,°C,Normal
2025-10-07T04:35:00Z,MCH_042,Pressure,3.25,bar,Normal
2025-10-07T04:40:00Z,MCH_007,Vibration,8.49,mm/s,Warning
2025-10-07T04:45:00Z,MCH_036,Pressure,2.01,bar,Normal
2025-10-07T04:50:00Z,MCH_035,Temperature,85.02,°C,Critical
2025-10-07T04:55:00Z,MCH_018,Temperature,68.97,°C,Normal
2025-10-07T05:00:00Z,MCH_003,Pressure,3.41,bar,Normal
2025-10-07T05:05:00Z,MCH_014,Temperature,85.08,°C,Critical
2025-10-07T05:10:00Z,MCH_006,Temperature,69.63,°C,Normal
2025-10-07T05:15:00Z,MCH_017,Vibration,2.46,mm/s,Normal
2025-10-07T05:20:00Z,MCH_038,Pressure,5.37,bar,Critical
2025-10-07T05:25:00Z,MCH_001,Temperature,74.24,°C,Warning
2025-10-07T05:30:00Z,MCH_011,Vibration,9.46,mm/s,Critical
2025-10-07T05:35:00Z,MCH_038,Vibration,3.11,mm/s,Normal
2025-10-07T05:40:00Z,MCH_024,Pressure,4.73,bar,Warning
2025-10-07T05:45:00Z,MCH_004,Vibration,11.53,mm/s,Critical
2025-10-07T05:50:00Z,MCH_031,Temperature,64.25,°C,Normal
